FD:A1:04:E0:B2:92,name
datetime,value
2023-01-26 13:34:56.238000,0
2023-01-26 13:34:57.239000,0
2023-01-26 13:34:58.239000,0
2023-01-26 13:34:59.238000,0
2023-01-26 13:35:00.239000,0
2023-01-26 13:35:01.239000,0
2023-01-26 13:35:02.238000,0
2023-01-26 13:35:03.239000,0
2023-01-26 13:35:04.238000,0
2023-01-26 13:35:05.238000,0
2023-01-26 13:35:06.239000,0
2023-01-26 13:35:07.238000,0
2023-01-26 13:35:08.238000,0
2023-01-26 13:35:09.237000,0
2023-01-26 13:35:10.238000,0
2023-01-26 13:35:11.238000,0
2023-01-26 13:35:12.237000,0
2023-01-26 13:35:13.238000,0
2023-01-26 13:35:14.238000,0
2023-01-26 13:35:15.237000,0
2023-01-26 13:35:16.238000,0
2023-01-26 13:35:17.238000,0
2023-01-26 13:35:18.237000,0
2023-01-26 13:35:19.238000,0
2023-01-26 13:35:20.237000,0
2023-01-26 13:35:21.237000,0
2023-01-26 13:35:22.238000,0
2023-01-26 13:35:23.237000,0
2023-01-26 13:35:24.237000,0
2023-01-26 13:35:25.236000,0
2023-01-26 13:35:26.237000,0
2023-01-26 13:35:27.237000,0
2023-01-26 13:35:28.236000,0
2023-01-26 13:35:29.237000,0
2023-01-26 13:35:30.237000,0
2023-01-26 13:35:31.236000,0
2023-01-26 13:35:32.237000,0
2023-01-26 13:35:33.237000,0
2023-01-26 13:35:34.236000,0
2023-01-26 13:35:35.237000,0
2023-01-26 13:35:36.236000,0
2023-01-26 13:35:37.236000,0
2023-01-26 13:35:38.237000,0
2023-01-26 13:35:39.236000,0
2023-01-26 13:35:40.236000,0
2023-01-26 13:35:41.237000,0
2023-01-26 13:35:42.236000,0
2023-01-26 13:35:43.236000,0
2023-01-26 13:35:44.235000,0
2023-01-26 13:35:45.236000,0
2023-01-26 13:35:46.236000,0
2023-01-26 13:35:47.235000,0
2023-01-26 13:35:48.236000,0
2023-01-26 13:35:49.236000,0
2023-01-26 13:35:50.235000,0
2023-01-26 13:35:51.236000,0
2023-01-26 13:35:52.235000,0
2023-01-26 13:35:53.235000,0
2023-01-26 13:35:54.236000,0
2023-01-26 13:35:55.235000,0
2023-01-26 13:35:56.235000,0
2023-01-26 13:35:57.236000,0
2023-01-26 13:35:58.235000,0
2023-01-26 13:35:59.235000,0
2023-01-26 13:36:00.234000,0
2023-01-26 13:36:01.235000,0
2023-01-26 13:36:02.235000,0
2023-01-26 13:36:03.234000,0
2023-01-26 13:36:04.235000,0
2023-01-26 13:36:05.234000,0
2023-01-26 13:36:06.234000,0
2023-01-26 13:36:07.235000,0
2023-01-26 13:36:08.234000,0
2023-01-26 13:36:09.234000,0
2023-01-26 13:36:10.235000,0
2023-01-26 13:36:11.234000,0
2023-01-26 13:36:12.234000,0
2023-01-26 13:36:13.235000,0
2023-01-26 13:36:14.234000,0
2023-01-26 13:36:15.234000,0
2023-01-26 13:36:16.233000,0
2023-01-26 13:36:17.234000,0
2023-01-26 13:36:18.234000,0
2023-01-26 13:36:19.233000,0
2023-01-26 13:36:20.234000,0
2023-01-26 13:36:21.234000,0
2023-01-26 13:36:22.233000,0
2023-01-26 13:36:23.234000,0
2023-01-26 13:36:24.233000,0
2023-01-26 13:36:25.233000,0
2023-01-26 13:36:26.234000,0
2023-01-26 13:36:27.233000,0
2023-01-26 13:36:28.233000,0
2023-01-26 13:36:29.232000,0
2023-01-26 13:36:30.233000,0
2023-01-26 13:36:31.233000,0
2023-01-26 13:36:32.232000,0
2023-01-26 13:36:33.233000,0
2023-01-26 13:36:34.233000,0
2023-01-26 13:36:35.232000,0
2023-01-26 13:36:36.233000,0
2023-01-26 13:36:37.233000,0
2023-01-26 13:36:38.232000,0
2023-01-26 13:36:39.233000,0
2023-01-26 13:36:40.232000,0
2023-01-26 13:36:41.232000,0
2023-01-26 13:36:42.233000,0
2023-01-26 13:36:43.232000,0
2023-01-26 13:36:44.232000,0
2023-01-26 13:36:45.231000,0
2023-01-26 13:36:46.232000,0
2023-01-26 13:36:47.232000,0
2023-01-26 13:36:48.231000,0
2023-01-26 13:36:49.232000,0
2023-01-26 13:36:50.232000,0
2023-01-26 13:36:51.231000,0
2023-01-26 13:36:52.232000,0
2023-01-26 13:36:53.231000,0
2023-01-26 13:36:54.231000,0
2023-01-26 13:36:55.232000,0
2023-01-26 13:36:56.231000,0
2023-01-26 13:36:57.231000,0
2023-01-26 13:36:58.232000,0
2023-01-26 13:36:59.231000,0
2023-01-26 13:37:00.231000,0
2023-01-26 13:37:01.230000,0
2023-01-26 13:37:02.231000,0
2023-01-26 13:37:03.231000,0
2023-01-26 13:37:04.230000,0
2023-01-26 13:37:05.231000,0
2023-01-26 13:37:06.231000,0
2023-01-26 13:37:07.230000,0
2023-01-26 13:37:08.231000,0
2023-01-26 13:37:09.230000,0
2023-01-26 13:37:10.230000,0
2023-01-26 13:37:11.231000,0
2023-01-26 13:37:12.230000,0
