FA:30:6C:FE:9A:40,name
datetime,value
2023-01-25 21:12:48.739000,{x : 0.180, y : 0.939, z : -0.520}
2023-01-25 21:12:50.007000,{x : 0.171, y : 0.941, z : -0.258}
2023-01-25 21:12:51.276000,{x : 0.237, y : 1.000, z : -0.200}
2023-01-25 21:12:52.546000,{x : -0.098, y : 1.011, z : -0.246}
2023-01-25 21:12:53.814000,{x : 0.028, y : 0.850, z : -0.212}
2023-01-25 21:12:55.084000,{x : -0.018, y : 1.011, z : -0.080}
2023-01-25 21:12:56.353000,{x : 0.203, y : 0.916, z : 0.016}
2023-01-25 21:12:57.621000,{x : 0.254, y : 0.942, z : -0.160}
2023-01-25 21:12:58.890000,{x : 0.284, y : 1.057, z : 0.036}
2023-01-25 21:13:00.160000,{x : 0.107, y : 0.784, z : -0.139}
2023-01-25 21:13:01.428000,{x : 0.082, y : 0.959, z : -0.296}
2023-01-25 21:13:02.698000,{x : 0.446, y : 1.142, z : -0.178}
2023-01-25 21:13:03.967000,{x : -0.082, y : 0.982, z : 0.088}
2023-01-25 21:13:05.237000,{x : 0.079, y : 1.041, z : -0.085}
2023-01-25 21:13:06.506000,{x : 0.065, y : 1.002, z : -0.104}
2023-01-25 21:13:07.776000,{x : -0.165, y : 0.881, z : -0.223}
2023-01-25 21:13:09.044000,{x : 0.030, y : 0.978, z : 0.117}
2023-01-25 21:13:10.314000,{x : 0.090, y : 0.979, z : 0.171}
2023-01-25 21:13:11.583000,{x : 0.200, y : 0.995, z : 0.143}
2023-01-25 21:13:12.851000,{x : 0.172, y : 0.986, z : 0.154}
2023-01-25 21:13:14.121000,{x : 0.168, y : 0.982, z : 0.156}
2023-01-25 21:13:15.390000,{x : 0.155, y : 0.990, z : 0.135}
2023-01-25 21:13:16.660000,{x : 0.160, y : 0.984, z : 0.166}
2023-01-25 21:13:17.928000,{x : 0.184, y : 0.987, z : 0.117}
2023-01-25 21:13:19.198000,{x : 0.170, y : 0.978, z : 0.158}
2023-01-25 21:13:20.467000,{x : 0.169, y : 0.977, z : 0.177}
2023-01-25 21:13:21.737000,{x : 0.162, y : 0.976, z : 0.166}
2023-01-25 21:13:23.006000,{x : 0.163, y : 0.982, z : 0.165}
2023-01-25 21:13:24.274000,{x : 0.187, y : 0.980, z : 0.172}
2023-01-25 21:13:25.544000,{x : 0.187, y : 0.973, z : 0.180}
2023-01-25 21:13:26.813000,{x : 0.152, y : 0.979, z : 0.161}
2023-01-25 21:13:28.083000,{x : 0.179, y : 0.971, z : 0.175}
2023-01-25 21:13:29.351000,{x : 0.171, y : 0.982, z : 0.176}
2023-01-25 21:13:30.620000,{x : 0.180, y : 0.982, z : 0.170}
2023-01-25 21:13:31.890000,{x : 0.156, y : 0.974, z : 0.162}
2023-01-25 21:13:33.158000,{x : 0.169, y : 0.982, z : 0.156}
2023-01-25 21:13:34.428000,{x : 0.182, y : 0.979, z : 0.166}
2023-01-25 21:13:35.697000,{x : 0.181, y : 0.978, z : 0.207}
2023-01-25 21:13:36.967000,{x : 0.172, y : 0.981, z : 0.190}
2023-01-25 21:13:38.236000,{x : 0.196, y : 0.981, z : 0.177}
2023-01-25 21:13:39.506000,{x : 0.162, y : 0.971, z : 0.181}
2023-01-25 21:13:40.774000,{x : 0.246, y : 1.049, z : 0.268}
